id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kondisi_tanaman,luas_tanaman,satuan,tahun
573,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TR/TTM,5268.0,HEKTAR,2020
574,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TBM,1396.0,HEKTAR,2020
575,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TM,8072.0,HEKTAR,2020
576,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TR/TTM,5157.0,HEKTAR,2020
577,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TBM,0.0,HEKTAR,2020
578,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TM,1652.0,HEKTAR,2020
579,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TR/TTM,49.0,HEKTAR,2020
580,32,JAWA BARAT,3205,KABUPATEN GARUT,TBM,21.0,HEKTAR,2020
581,32,JAWA BARAT,3205,KABUPATEN GARUT,TM,2581.0,HEKTAR,2020
582,32,JAWA BARAT,3205,KABUPATEN GARUT,TR/TTM,525.0,HEKTAR,2020
583,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TBM,252.0,HEKTAR,2020
584,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TM,6662.0,HEKTAR,2020
585,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TR/TTM,2148.0,HEKTAR,2020
586,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TBM,0.0,HEKTAR,2020
587,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TM,83.0,HEKTAR,2020
588,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TR/TTM,91.0,HEKTAR,2020
589,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TBM,0.0,HEKTAR,2020
590,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TM,0.0,HEKTAR,2020
591,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TR/TTM,0.0,HEKTAR,2020
592,32,JAWA BARAT,3209,KABUPATEN CIREBON,TBM,0.0,HEKTAR,2020
593,32,JAWA BARAT,3209,KABUPATEN CIREBON,TM,0.0,HEKTAR,2020
594,32,JAWA BARAT,3209,KABUPATEN CIREBON,TR/TTM,0.0,HEKTAR,2020
595,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TBM,145.0,HEKTAR,2020
596,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TM,275.0,HEKTAR,2020
597,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TR/TTM,242.0,HEKTAR,2020
598,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TBM,19.0,HEKTAR,2020
599,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TM,326.0,HEKTAR,2020
600,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TR/TTM,180.0,HEKTAR,2020
601,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TBM,0.0,HEKTAR,2020
602,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TM,0.0,HEKTAR,2020
603,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TR/TTM,0.0,HEKTAR,2020
604,32,JAWA BARAT,3213,KABUPATEN SUBANG,TBM,77.0,HEKTAR,2020
605,32,JAWA BARAT,3213,KABUPATEN SUBANG,TM,388.0,HEKTAR,2020
606,32,JAWA BARAT,3213,KABUPATEN SUBANG,TR/TTM,81.0,HEKTAR,2020
607,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TBM,352.0,HEKTAR,2020
608,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TM,3370.0,HEKTAR,2020
609,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TR/TTM,755.0,HEKTAR,2020
610,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TBM,0.0,HEKTAR,2020
611,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TM,0.0,HEKTAR,2020
612,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TR/TTM,0.0,HEKTAR,2020
613,32,JAWA BARAT,3216,KABUPATEN BEKASI,TBM,0.0,HEKTAR,2020
614,32,JAWA BARAT,3216,KABUPATEN BEKASI,TM,0.0,HEKTAR,2020
615,32,JAWA BARAT,3216,KABUPATEN BEKASI,TR/TTM,0.0,HEKTAR,2020
616,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TBM,371.0,HEKTAR,2020
617,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TM,1460.0,HEKTAR,2020
618,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TR/TTM,104.0,HEKTAR,2020
619,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TBM,0.0,HEKTAR,2020
620,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TM,0.0,HEKTAR,2020
621,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TR/TTM,0.0,HEKTAR,2020
622,32,JAWA BARAT,3271,KOTA BOGOR,TBM,0.0,HEKTAR,2020
623,32,JAWA BARAT,3271,KOTA BOGOR,TM,0.0,HEKTAR,2020
624,32,JAWA BARAT,3271,KOTA BOGOR,TR/TTM,0.0,HEKTAR,2020
625,32,JAWA BARAT,3272,KOTA SUKABUMI,TBM,0.0,HEKTAR,2020
626,32,JAWA BARAT,3272,KOTA SUKABUMI,TM,0.0,HEKTAR,2020
627,32,JAWA BARAT,3272,KOTA SUKABUMI,TR/TTM,0.0,HEKTAR,2020
628,32,JAWA BARAT,3273,KOTA BANDUNG,TBM,0.0,HEKTAR,2020
629,32,JAWA BARAT,3273,KOTA BANDUNG,TM,0.0,HEKTAR,2020
630,32,JAWA BARAT,3273,KOTA BANDUNG,TR/TTM,0.0,HEKTAR,2020
631,32,JAWA BARAT,3274,KOTA CIREBON,TBM,0.0,HEKTAR,2020
632,32,JAWA BARAT,3274,KOTA CIREBON,TM,0.0,HEKTAR,2020
633,32,JAWA BARAT,3274,KOTA CIREBON,TR/TTM,0.0,HEKTAR,2020
634,32,JAWA BARAT,3275,KOTA BEKASI,TBM,0.0,HEKTAR,2020
635,32,JAWA BARAT,3275,KOTA BEKASI,TM,0.0,HEKTAR,2020
636,32,JAWA BARAT,3275,KOTA BEKASI,TR/TTM,0.0,HEKTAR,2020
637,32,JAWA BARAT,3276,KOTA DEPOK,TBM,0.0,HEKTAR,2020
638,32,JAWA BARAT,3276,KOTA DEPOK,TM,0.0,HEKTAR,2020
639,32,JAWA BARAT,3276,KOTA DEPOK,TR/TTM,0.0,HEKTAR,2020
640,32,JAWA BARAT,3277,KOTA CIMAHI,TBM,0.0,HEKTAR,2020
641,32,JAWA BARAT,3277,KOTA CIMAHI,TM,0.0,HEKTAR,2020
642,32,JAWA BARAT,3277,KOTA CIMAHI,TR/TTM,0.0,HEKTAR,2020
643,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TBM,0.0,HEKTAR,2020
644,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TM,0.0,HEKTAR,2020
645,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TR/TTM,0.0,HEKTAR,2020
646,32,JAWA BARAT,3279,KOTA BANJAR,TBM,0.0,HEKTAR,2020
647,32,JAWA BARAT,3279,KOTA BANJAR,TM,0.0,HEKTAR,2020
648,32,JAWA BARAT,3279,KOTA BANJAR,TR/TTM,0.0,HEKTAR,2020
649,32,JAWA BARAT,3201,KABUPATEN BOGOR,TBM,0.0,HEKTAR,2021
650,32,JAWA BARAT,3201,KABUPATEN BOGOR,TM,7.0,HEKTAR,2021
651,32,JAWA BARAT,3201,KABUPATEN BOGOR,TR/TTM,1.0,HEKTAR,2021
652,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TBM,14.0,HEKTAR,2021
653,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TM,3048.0,HEKTAR,2021
654,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TR/TTM,5268.0,HEKTAR,2021
655,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TBM,671.0,HEKTAR,2021
656,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TM,8689.0,HEKTAR,2021
657,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TR/TTM,5265.0,HEKTAR,2021
658,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TBM,0.0,HEKTAR,2021
659,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TM,1679.0,HEKTAR,2021
660,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TR/TTM,38.0,HEKTAR,2021
661,32,JAWA BARAT,3205,KABUPATEN GARUT,TBM,4.0,HEKTAR,2021
662,32,JAWA BARAT,3205,KABUPATEN GARUT,TM,2387.0,HEKTAR,2021
663,32,JAWA BARAT,3205,KABUPATEN GARUT,TR/TTM,844.0,HEKTAR,2021
664,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TBM,252.0,HEKTAR,2021
665,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TM,6662.0,HEKTAR,2021
666,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TR/TTM,2148.0,HEKTAR,2021
667,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TBM,0.0,HEKTAR,2021
668,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TM,43.0,HEKTAR,2021
669,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TR/TTM,101.0,HEKTAR,2021
670,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TBM,0.0,HEKTAR,2021
671,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TM,0.0,HEKTAR,2021
672,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TR/TTM,0.0,HEKTAR,2021
673,32,JAWA BARAT,3209,KABUPATEN CIREBON,TBM,0.0,HEKTAR,2021
674,32,JAWA BARAT,3209,KABUPATEN CIREBON,TM,0.0,HEKTAR,2021
675,32,JAWA BARAT,3209,KABUPATEN CIREBON,TR/TTM,0.0,HEKTAR,2021
676,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TBM,145.0,HEKTAR,2021
677,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TM,275.0,HEKTAR,2021
678,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TR/TTM,242.0,HEKTAR,2021
679,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TBM,19.0,HEKTAR,2021
680,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TM,326.0,HEKTAR,2021
681,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TR/TTM,180.0,HEKTAR,2021
682,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TBM,0.0,HEKTAR,2021
683,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TM,0.0,HEKTAR,2021
684,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TR/TTM,0.0,HEKTAR,2021
685,32,JAWA BARAT,3213,KABUPATEN SUBANG,TBM,77.0,HEKTAR,2021
686,32,JAWA BARAT,3213,KABUPATEN SUBANG,TM,388.0,HEKTAR,2021
687,32,JAWA BARAT,3213,KABUPATEN SUBANG,TR/TTM,81.0,HEKTAR,2021
688,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TBM,271.0,HEKTAR,2021
689,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TM,3367.0,HEKTAR,2021
690,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TR/TTM,828.0,HEKTAR,2021
691,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TBM,0.0,HEKTAR,2021
692,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TM,0.0,HEKTAR,2021
693,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TR/TTM,0.0,HEKTAR,2021
694,32,JAWA BARAT,3216,KABUPATEN BEKASI,TBM,0.0,HEKTAR,2021
695,32,JAWA BARAT,3216,KABUPATEN BEKASI,TM,0.0,HEKTAR,2021
696,32,JAWA BARAT,3216,KABUPATEN BEKASI,TR/TTM,0.0,HEKTAR,2021
697,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TBM,362.0,HEKTAR,2021
698,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TM,1460.0,HEKTAR,2021
699,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TR/TTM,99.0,HEKTAR,2021
700,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TBM,0.0,HEKTAR,2021
701,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TM,0.0,HEKTAR,2021
702,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TR/TTM,0.0,HEKTAR,2021
703,32,JAWA BARAT,3271,KOTA BOGOR,TBM,0.0,HEKTAR,2021
704,32,JAWA BARAT,3271,KOTA BOGOR,TM,0.0,HEKTAR,2021
705,32,JAWA BARAT,3271,KOTA BOGOR,TR/TTM,0.0,HEKTAR,2021
706,32,JAWA BARAT,3272,KOTA SUKABUMI,TBM,0.0,HEKTAR,2021
707,32,JAWA BARAT,3272,KOTA SUKABUMI,TM,0.0,HEKTAR,2021
708,32,JAWA BARAT,3272,KOTA SUKABUMI,TR/TTM,0.0,HEKTAR,2021
709,32,JAWA BARAT,3273,KOTA BANDUNG,TBM,0.0,HEKTAR,2021
710,711,JAWA BARAT,3273,KOTA BANDUNG,TM,0.0,HEKTAR,2021
711,32,JAWA BARAT,3273,KOTA BANDUNG,TR/TTM,0.0,HEKTAR,2021
712,32,JAWA BARAT,3274,KOTA CIREBON,TBM,0.0,HEKTAR,2021
713,32,JAWA BARAT,3274,KOTA CIREBON,TM,0.0,HEKTAR,2021
714,32,JAWA BARAT,3274,KOTA CIREBON,TR/TTM,0.0,HEKTAR,2021
715,32,JAWA BARAT,3275,KOTA BEKASI,TBM,0.0,HEKTAR,2021
716,32,JAWA BARAT,3275,KOTA BEKASI,TM,0.0,HEKTAR,2021
717,32,JAWA BARAT,3275,KOTA BEKASI,TR/TTM,0.0,HEKTAR,2021
718,32,JAWA BARAT,3276,KOTA DEPOK,TBM,0.0,HEKTAR,2021
719,32,JAWA BARAT,3276,KOTA DEPOK,TM,0.0,HEKTAR,2021
720,32,JAWA BARAT,3276,KOTA DEPOK,TR/TTM,0.0,HEKTAR,2021
721,32,JAWA BARAT,3277,KOTA CIMAHI,TBM,0.0,HEKTAR,2021
722,32,JAWA BARAT,3277,KOTA CIMAHI,TM,0.0,HEKTAR,2021
723,32,JAWA BARAT,3277,KOTA CIMAHI,TR/TTM,0.0,HEKTAR,2021
724,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TBM,0.0,HEKTAR,2021
725,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TM,0.0,HEKTAR,2021
726,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TR/TTM,0.0,HEKTAR,2021
727,32,JAWA BARAT,3279,KOTA BANJAR,TBM,0.0,HEKTAR,2021
728,32,JAWA BARAT,3279,KOTA BANJAR,TM,0.0,HEKTAR,2021
729,32,JAWA BARAT,3279,KOTA BANJAR,TR/TTM,0.0,HEKTAR,2021
730,32,JAWA BARAT,3201,KABUPATEN BOGOR,TBM,0.0,HEKTAR,2022
731,32,JAWA BARAT,3201,KABUPATEN BOGOR,TM,8.0,HEKTAR,2022
732,32,JAWA BARAT,3201,KABUPATEN BOGOR,TR/TTM,0.0,HEKTAR,2022
733,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TBM,14.0,HEKTAR,2022
734,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TM,3026.0,HEKTAR,2022
735,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TR/TTM,5290.0,HEKTAR,2022
736,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TBM,576.0,HEKTAR,2022
737,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TM,8784.0,HEKTAR,2022
738,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TR/TTM,5265.0,HEKTAR,2022
739,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TBM,0.0,HEKTAR,2022
740,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TM,1679.0,HEKTAR,2022
741,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TR/TTM,38.0,HEKTAR,2022
742,32,JAWA BARAT,3205,KABUPATEN GARUT,TBM,32.0,HEKTAR,2022
743,32,JAWA BARAT,3205,KABUPATEN GARUT,TM,2091.0,HEKTAR,2022
744,32,JAWA BARAT,3205,KABUPATEN GARUT,TR/TTM,607.0,HEKTAR,2022
745,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TBM,352.0,HEKTAR,2022
746,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TM,6602.0,HEKTAR,2022
747,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TR/TTM,2108.0,HEKTAR,2022
748,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TBM,0.0,HEKTAR,2022
749,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TM,42.0,HEKTAR,2022
750,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TR/TTM,95.0,HEKTAR,2022
751,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TBM,0.0,HEKTAR,2022
752,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TM,0.0,HEKTAR,2022
753,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TR/TTM,0.0,HEKTAR,2022
754,32,JAWA BARAT,3209,KABUPATEN CIREBON,TBM,0.0,HEKTAR,2022
755,32,JAWA BARAT,3209,KABUPATEN CIREBON,TM,0.0,HEKTAR,2022
756,32,JAWA BARAT,3209,KABUPATEN CIREBON,TR/TTM,0.0,HEKTAR,2022
757,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TBM,145.0,HEKTAR,2022
758,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TM,275.0,HEKTAR,2022
759,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TR/TTM,242.0,HEKTAR,2022
760,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TBM,19.0,HEKTAR,2022
761,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TM,326.0,HEKTAR,2022
762,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TR/TTM,180.0,HEKTAR,2022
763,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TBM,0.0,HEKTAR,2022
764,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TM,0.0,HEKTAR,2022
765,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TR/TTM,0.0,HEKTAR,2022
766,32,JAWA BARAT,3213,KABUPATEN SUBANG,TBM,76.0,HEKTAR,2022
767,32,JAWA BARAT,3213,KABUPATEN SUBANG,TM,387.0,HEKTAR,2022
768,32,JAWA BARAT,3213,KABUPATEN SUBANG,TR/TTM,82.0,HEKTAR,2022
769,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TBM,254.0,HEKTAR,2022
770,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TM,3370.0,HEKTAR,2022
771,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TR/TTM,823.0,HEKTAR,2022
772,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TBM,0.0,HEKTAR,2022
773,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TM,0.0,HEKTAR,2022
774,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TR/TTM,0.0,HEKTAR,2022
775,32,JAWA BARAT,3216,KABUPATEN BEKASI,TBM,0.0,HEKTAR,2022
776,32,JAWA BARAT,3216,KABUPATEN BEKASI,TM,0.0,HEKTAR,2022
777,32,JAWA BARAT,3216,KABUPATEN BEKASI,TR/TTM,0.0,HEKTAR,2022
778,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TBM,352.0,HEKTAR,2022
779,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TM,1453.0,HEKTAR,2022
780,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TR/TTM,100.0,HEKTAR,2022
781,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TBM,0.0,HEKTAR,2022
782,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TM,0.0,HEKTAR,2022
783,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TR/TTM,0.0,HEKTAR,2022
784,32,JAWA BARAT,3271,KOTA BOGOR,TBM,0.0,HEKTAR,2022
785,32,JAWA BARAT,3271,KOTA BOGOR,TM,0.0,HEKTAR,2022
786,32,JAWA BARAT,3271,KOTA BOGOR,TR/TTM,0.0,HEKTAR,2022
787,32,JAWA BARAT,3272,KOTA SUKABUMI,TBM,0.0,HEKTAR,2022
788,32,JAWA BARAT,3272,KOTA SUKABUMI,TM,0.0,HEKTAR,2022
789,32,JAWA BARAT,3272,KOTA SUKABUMI,TR/TTM,0.0,HEKTAR,2022
790,32,JAWA BARAT,3273,KOTA BANDUNG,TBM,0.0,HEKTAR,2022
791,32,JAWA BARAT,3273,KOTA BANDUNG,TM,0.0,HEKTAR,2022
792,32,JAWA BARAT,3273,KOTA BANDUNG,TR/TTM,0.0,HEKTAR,2022
793,32,JAWA BARAT,3274,KOTA CIREBON,TBM,0.0,HEKTAR,2022
794,32,JAWA BARAT,3274,KOTA CIREBON,TM,0.0,HEKTAR,2022
795,32,JAWA BARAT,3274,KOTA CIREBON,TR/TTM,0.0,HEKTAR,2022
796,32,JAWA BARAT,3275,KOTA BEKASI,TBM,0.0,HEKTAR,2022
797,32,JAWA BARAT,3275,KOTA BEKASI,TM,0.0,HEKTAR,2022
798,32,JAWA BARAT,3275,KOTA BEKASI,TR/TTM,0.0,HEKTAR,2022
799,32,JAWA BARAT,3276,KOTA DEPOK,TBM,0.0,HEKTAR,2022
800,32,JAWA BARAT,3276,KOTA DEPOK,TM,0.0,HEKTAR,2022
801,32,JAWA BARAT,3276,KOTA DEPOK,TR/TTM,0.0,HEKTAR,2022
802,32,JAWA BARAT,3277,KOTA CIMAHI,TBM,0.0,HEKTAR,2022
803,32,JAWA BARAT,3277,KOTA CIMAHI,TM,0.0,HEKTAR,2022
804,32,JAWA BARAT,3277,KOTA CIMAHI,TR/TTM,0.0,HEKTAR,2022
805,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TBM,0.0,HEKTAR,2022
806,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TM,0.0,HEKTAR,2022
807,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TR/TTM,0.0,HEKTAR,2022
808,32,JAWA BARAT,3279,KOTA BANJAR,TBM,0.0,HEKTAR,2022
809,32,JAWA BARAT,3279,KOTA BANJAR,TM,0.0,HEKTAR,2022
810,32,JAWA BARAT,3279,KOTA BANJAR,TR/TTM,0.0,HEKTAR,2022
811,32,JAWA BARAT,3201,KABUPATEN BOGOR,TBM,0.0,HEKTAR,2023
812,32,JAWA BARAT,3201,KABUPATEN BOGOR,TM,8.01,HEKTAR,2023
813,32,JAWA BARAT,3201,KABUPATEN BOGOR,TR/TTM,0.0,HEKTAR,2023
814,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TBM,0.0,HEKTAR,2023
815,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TM,3039.6,HEKTAR,2023
816,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TR/TTM,5289.83,HEKTAR,2023
817,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TBM,484.0,HEKTAR,2023
818,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TM,8860.77,HEKTAR,2023
819,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TR/TTM,5275.23,HEKTAR,2023
820,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TBM,0.0,HEKTAR,2023
821,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TM,1674.0,HEKTAR,2023
822,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TR/TTM,38.0,HEKTAR,2023
823,32,JAWA BARAT,3205,KABUPATEN GARUT,TBM,32.15,HEKTAR,2023
824,32,JAWA BARAT,3205,KABUPATEN GARUT,TM,1706.89,HEKTAR,2023
825,32,JAWA BARAT,3205,KABUPATEN GARUT,TR/TTM,708.55,HEKTAR,2023
826,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TBM,527.22,HEKTAR,2023
827,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TM,6587.53,HEKTAR,2023
828,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TR/TTM,1946.72,HEKTAR,2023
829,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TBM,0.0,HEKTAR,2023
830,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TM,42.25,HEKTAR,2023
831,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TR/TTM,94.5,HEKTAR,2023
832,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TBM,0.0,HEKTAR,2023
833,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TM,0.0,HEKTAR,2023
834,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TR/TTM,0.0,HEKTAR,2023
835,32,JAWA BARAT,3209,KABUPATEN CIREBON,TBM,0.0,HEKTAR,2023
836,32,JAWA BARAT,3209,KABUPATEN CIREBON,TM,0.0,HEKTAR,2023
837,32,JAWA BARAT,3209,KABUPATEN CIREBON,TR/TTM,0.0,HEKTAR,2023
838,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TBM,112.55,HEKTAR,2023
839,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TM,246.55,HEKTAR,2023
840,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TR/TTM,277.1,HEKTAR,2023
841,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TBM,17.0,HEKTAR,2023
842,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TM,328.0,HEKTAR,2023
843,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TR/TTM,180.0,HEKTAR,2023
844,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TBM,0.0,HEKTAR,2023
845,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TM,0.0,HEKTAR,2023
846,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TR/TTM,0.0,HEKTAR,2023
847,32,JAWA BARAT,3213,KABUPATEN SUBANG,TBM,76.0,HEKTAR,2023
848,32,JAWA BARAT,3213,KABUPATEN SUBANG,TM,368.0,HEKTAR,2023
849,32,JAWA BARAT,3213,KABUPATEN SUBANG,TR/TTM,94.5,HEKTAR,2023
850,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TBM,255.5,HEKTAR,2023
851,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TM,3370.78,HEKTAR,2023
852,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TR/TTM,816.0,HEKTAR,2023
853,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TBM,0.0,HEKTAR,2023
854,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TM,0.0,HEKTAR,2023
855,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TR/TTM,0.0,HEKTAR,2023
856,32,JAWA BARAT,3216,KABUPATEN BEKASI,TBM,0.0,HEKTAR,2023
857,32,JAWA BARAT,3216,KABUPATEN BEKASI,TM,0.0,HEKTAR,2023
858,32,JAWA BARAT,3216,KABUPATEN BEKASI,TR/TTM,0.0,HEKTAR,2023
859,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TBM,192.15,HEKTAR,2023
